claim_number,kpi,agent_type,cn_index,narrative,cn_text,toxicity,insult,threat,offensiveness
10,Emotional Engagement,refined,3,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"They whisper 'oppression' while entire families vanish into the smoke of their bombs. Feel the ghost-cold touch of absent loved ones, the gaping void where laughter once lived. This isn't grievance; it's the extinction of souls. #SilenceOfGraves",0.009574458,0.00044885,0.00020593,0.550655723
10,Shareability,initial,1,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Russia's narrative of oppression is a house of cards, built on lies to collapse Ukraine's unity. Ukraine is a mosaic of languages & cultures, thriving together. #UnitedUkraine #RussiaLies",0.004756629,0.000298257,0.00017014,0.635247052
10,Shareability,initial,2,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Russia's 'oppression' claims are a distorted mirror, reflecting its own intolerance onto Ukraine. We unite diverse voices, strengthening our nation, not dividing it. #UkraineStrong #RussiaPropaganda",0.001558789,0.000186151,0.000131428,0.734083116
10,Shareability,initial,3,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Russia's well of deceit pours out false claims of oppression. Ukraine is a vibrant river, where diverse streams of culture and language flow together, strengthening our nation's current. #UkraineUnites #RussiaLies",0.014805036,0.000574253,0.000329201,0.588297009
10,Shareability,refined,1,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Ukraine's tapestry is woven with countless threads, each voice a vibrant color. The 'oppression' narrative is just a shadow puppet show from the aggressor, trying to tear apart what Moscow can't conquer. #UkrainianHeart #UnitedWeStand #NoDivide",0.000705025,0.000174033,0.000121996,0.840368688
10,Shareability,refined,2,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Ukraine's strength isn't just bricks, but the mortar of every voice. The 'discrimination' lie is just graffiti on a fortress, easily wiped away. Our shared future is built on inclusion, not fabricated division. #WallsOfUnity #UkraineStrong #UnbreakableSpirit",0.001202411,0.000176933,0.000117799,0.896672606
10,Shareability,refined,3,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,"Ukraine is a garden of diverse blooms, not a field of weeds. The claims of oppression are just poisoned seeds sown by those who fear our vibrant unity. We flourish together. #UkraineBlooms #DiverseButOne #GrowthNotDivision",0.000905271,0.000180854,0.000121209,0.837804139
11,Persuasiveness,initial,1,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia spreads disinformation. Russia spreads disinformation. Russia's lies demonize Ukraine, not the West. Russia's brutal war is the truth. Russia's propaganda aims to hide its crimes. We demand the truth. #RussianWarLies #StandWithUkraine",0.035537869,0.000826609,0.000548306,0.590185523
11,Persuasiveness,initial,2,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia lies. Russia lies. The world sees Russia's brutal war crimes, not Western 'disinformation.' Russia's aggression is plain. Russia's terror is undeniable. Russia's actions speak louder than its propaganda. Stop Russia's lies. #TruthForUkraine #RussiaIsLying",0.222391158,0.003522817,0.00278059,0.520745873
11,Persuasiveness,initial,3,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia deceives. Russia deceives. It's Russia's brutal invasion that demonizes Russia, not Western reporting. Russia's war of aggression, Russia's atrocities, Russia's terror—these are undeniable. The world demands justice. #RussiaIsTerrorist #TruthForUkraine",0.032615144,0.000812107,0.000926103,0.544990122
11,Persuasiveness,refined,1,Western media and governments spread disinformation to demonize Russia and Putin.,"Western media exposes Russia's war crimes, not ""disinformation."" UN & OSCE reports confirm brutal realities. The truth of innocent lives lost is undeniable. Russia's actions speak louder. #FactNotFiction #WarCrimes",0.000748057,0.000166646,0.000117665,0.722676873
11,Persuasiveness,refined,2,Western media and governments spread disinformation to demonize Russia and Putin.,"The evidence is overwhelming. The evidence is undeniable. UN & OSCE confirm Russia's brutal actions, not ""disinformation."" The truth of documented suffering, of innocent lives lost, cannot be silenced. This is verified reality. #EvidenceSpeaks #VerifiedFacts",0.000670282,0.00017124,0.000119257,0.781429052
11,Persuasiveness,refined,3,Western media and governments spread disinformation to demonize Russia and Putin.,"The world sees the truth. The world knows the truth. It's not disinformation; it's documented horror. UN & OSCE painstakingly verify every atrocity, every life lost. This painful reality is confirmed. #TruthPrevails #DocumentedCrimes",0.001206897,0.000180038,0.000121445,0.725093365
11,Emotional Engagement,initial,1,Western media and governments spread disinformation to demonize Russia and Putin.,"Don't let lies distract you from the horrific truth. Imagine if your city was bombed, your family torn apart. Russia's narrative hides a brutal war. Stand with Ukraine, demand truth! #StandWithUkraine #NoMoreLies",0.379558265,0.006800842,0.01403004,0.644143522
11,Emotional Engagement,initial,2,Western media and governments spread disinformation to demonize Russia and Putin.,"They want you to doubt, to look away. But what if their 'disinformation' means *your* loved ones are next? Real people are dying, real cities destroyed. Don't let their lies pave the way for terror at your doorstep. #StandWithUkraine #StopRussianWar",0.166116327,0.002926188,0.004200807,0.649798512
11,Emotional Engagement,initial,3,Western media and governments spread disinformation to demonize Russia and Putin.,"They call it 'disinformation,' but imagine losing everything because you didn't see the danger coming. Russia's lies aren't harmless; they're a smokescreen for war that could reach you. Protect your future, demand truth. #StopRussianLies #UkraineUnderAttack",0.072523788,0.001596521,0.001672752,0.70061481
11,Emotional Engagement,refined,1,Western media and governments spread disinformation to demonize Russia and Putin.,"While they scream 'disinformation,' imagine your city burning, your loved ones vanished. The truth isn't *demonization*; it's the unbearable reality of terror they unleash. Can you feel the chill of impending loss? #UkraineUnderAttack #WakeUp",0.096314214,0.001986588,0.001472586,0.686178386
11,Emotional Engagement,refined,2,Western media and governments spread disinformation to demonize Russia and Putin.,"They whisper 'disinformation' while shrapnel tears through homes, and a child's last breath escapes in fear. Can you feel the icy grip of terror tightening around *your* family, hear the shatter of *your* safe world? #UkraineSuffers #WakeUpToReality",0.049749255,0.00153975,0.000714496,0.761587977
11,Emotional Engagement,refined,3,Western media and governments spread disinformation to demonize Russia and Putin.,"Disinformation, they claim. But can you taste the dust of your bombed-out home, feel the numb cold as you hug *your* child, praying for a dawn that may never come? This isn't media, it's the dread of losing everything. #UkraineWar #FeelTheFear",0.266603917,0.017979616,0.001430643,0.680526972
11,Shareability,initial,1,Western media and governments spread disinformation to demonize Russia and Putin.,"The West isn't spinning tales; it's simply pulling back the curtain on Russia's theater of war crimes. The true demonization comes from Russia's brutal acts, not from honest reporting. #UnmaskTheTruth #StopRussianTerror",0.000997799,0.000179443,0.000112558,0.63878727
11,Shareability,initial,2,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia blames the mirror for reflecting its own monstrous image, claiming ",0.002941799,0.000238005,0.00012583,0.561110556
11,Shareability,initial,3,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia's 'disinformation' claim is a magician's trick, diverting eyes from the blood on its hands. The world sees not a demon, but an aggressor leaving scorched earth. #UnmaskTheTruth #RussiaIsATerroristState",0.068800978,0.002391476,0.001791551,0.542750955
11,Shareability,refined,1,Western media and governments spread disinformation to demonize Russia and Putin.,Western 'demonization'? The mirror of truth reflects Russia's own dark shadow. Some monsters paint themselves. 💔,0.017555801,0.000614345,0.000314694,0.575863898
11,Shareability,refined,2,Western media and governments spread disinformation to demonize Russia and Putin.,"Russia casts its own long shadow of aggression. The West isn't demonizing; it's simply turning on the light. Truth illuminates, not fabricates. 💡",0.009772708,0.000406711,0.000213136,0.695092499
11,Shareability,refined,3,Western media and governments spread disinformation to demonize Russia and Putin.,Russia built its own dark monument of war crimes. The world isn't 'demonizing' it; they're just documenting the ruins. 🏛️💀,0.008702063,0.000421679,0.000276666,0.655337989
12,Persuasiveness,initial,1,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's ""diplomacy"" is a cruel joke, a lie repeated while its war rages. True peace demands Russia stops its brutal invasion, stops the suffering. Russia causes the war. Russia must end it. #EndRussianAggression #UkraineWillWin",0.05433226,0.001297015,0.001121777,0.509525537
12,Persuasiveness,initial,2,Russia proposes diplomatic solutions while the West rejects negotiations.,Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
12,Persuasiveness,initial,3,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's ""diplomacy"" is a hollow, bloody farce. A hollow, bloody farce repeated endlessly. Russia offers war, not peace; destruction, not solutions. We see through their lies, we demand true peace. #StopRussianLies #UkraineWillPrevail",0.65316993,0.102059297,0.007725436,0.641627192
12,Persuasiveness,refined,1,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's so-called ""diplomacy"" is a brutal sham! They demand Ukraine's surrender, defying UN Charter Article 2(4) & UNGA Res. ES-11/6. A true peace requires Russia to cease aggression, not dictate terms. This cruel deception repeats!",0.288716465,0.005644868,0.006161539,0.505534768
12,Persuasiveness,refined,2,Russia proposes diplomatic solutions while the West rejects negotiations.,Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
12,Persuasiveness,refined,3,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia’s 'diplomacy' is a cruel charade, demanding illegal concessions! Their refusal to withdraw from illegally occupied lands violates UN Charter Art. 2(4) & UNGA Res. ES-11/1. This sham peace offer is repeated, deceiving the world!",0.282859743,0.00680688,0.003518998,0.535278559
12,Emotional Engagement,initial,1,Russia proposes diplomatic solutions while the West rejects negotiations.,Don't be fooled by Russia's 'peace talks.' Their words are empty while bombs fall. Imagine trusting an aggressor who only seeks to legitimize their terror. This isn't diplomacy; it's a trap for more suffering. #StopRussianAggression #UkraineDeservesPeace,0.021328922,0.000702199,0.000649952,0.516628027
12,Emotional Engagement,initial,2,Russia proposes diplomatic solutions while the West rejects negotiations.,Don't be fooled by Russia's 'negotiations.' Their true intent is to gain time to regroup and inflict more pain. Imagine a false peace followed by an even deadlier attack on your city. This isn't peace; it's a prelude to terror. #StandWithUkraine #NoTrustForRussia,0.031096367,0.000923948,0.001436275,0.672054708
12,Emotional Engagement,initial,3,Russia proposes diplomatic solutions while the West rejects negotiations.,Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
12,Emotional Engagement,refined,1,Russia proposes diplomatic solutions while the West rejects negotiations.,"Their 'peace' whispers of mass graves, of children's toys crushed under tanks. It's the chill of a bunker, the raw sting of smoke in lungs, the phantom echo of a final breath. Don't be fooled. Their 'solutions' are death, disguised. #UkraineWarCrimes #HearUkraine",0.04125474,0.001332026,0.00067215,0.52881074
12,Emotional Engagement,refined,2,Russia proposes diplomatic solutions while the West rejects negotiations.,"Their 'peace' offers the taste of ash on your tongue, the tremor in your child's hand, the gut-wrenching choice to flee or die. It’s the chilling whisper of a coming storm, not a serene dawn. Don't fall for their deadly mirage. #UkraineUnderAttack",0.218728751,0.00719731,0.009373377,0.610858202
12,Emotional Engagement,refined,3,Russia proposes diplomatic solutions while the West rejects negotiations.,"Diplomatic solutions from Russia are the unspoken fear in a mother's eyes, the echo of distant shelling, the tremor of a child's hand gripping hers. It's the silent horror of 'peace' that steals everything. #UkraineWillPrevail #NoFakePeace",0.018351719,0.000695651,0.000245235,0.754962146
12,Shareability,initial,1,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's 'peace offers' are just bait on a hook, designed to reel in concessions while its war machine reloads. The free world won't bite this poisonous lure. #NoFakePeace #UkraineStrong #ExposeRussianLies",0.015453052,0.00060151,0.000328684,0.518727779
12,Shareability,initial,2,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's 'diplomacy' is a wolf offering a peace treaty to the flock it's already devouring. The West sees through this bloody disguise, refusing to legitimize a predator's feast. #UkraineWillWin #StopRussianAggression",0.023675999,0.000923878,0.000417815,0.632858694
12,Shareability,initial,3,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's 'diplomacy' is a Trojan horse, hiding continued aggression within its wooden shell. The West won't invite a gift that brings ruin. #UkraineStrong #ExposeRussianLies",0.003463154,0.000243579,0.000138349,0.581413209
12,Shareability,refined,1,Russia proposes diplomatic solutions while the West rejects negotiations.,Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
12,Shareability,refined,2,Russia proposes diplomatic solutions while the West rejects negotiations.,Russia's 'diplomacy' is a wolf howling peace while its paws tear at Ukraine. The West won't be lured into a poisoned den. #EyesOpen #StandWithUkraine,0.007950869,0.000400079,0.000244431,0.527603209
12,Shareability,refined,3,Russia proposes diplomatic solutions while the West rejects negotiations.,"Russia's 'peace' talks are a gilded cage, designed to trap Ukraine. The West isn't blind; they see the bars of annexation. #FreeUkraine #ExposedTruth",0.001781035,0.000194777,0.000116181,0.704827487
13,Persuasiveness,initial,1,The US interferes in countries' internal affairs to maintain global hegemony.,"Ukraine fights for its own future, for true sovereignty, not global chess pieces. Ukraine chooses freedom! Ukraine defies all who seek to control its destiny. Ukraine stands strong. #UkraineWillWin #NoHegemony",0.007318776,0.00033751,0.00026083,0.910070539
13,Persuasiveness,initial,2,The US interferes in countries' internal affairs to maintain global hegemony.,"Ukraine's valiant fight is for its future, for its sovereignty, for its very existence. Ukraine's courage inspires us all. Ukraine stands against real imperial ambitions. Ukraine will be free. #UkraineWillWin #DefendFreedom",0.005120361,0.000291069,0.000343589,0.934241951
13,Persuasiveness,initial,3,The US interferes in countries' internal affairs to maintain global hegemony.,"Ukraine defends its future, Ukraine defends its people, Ukraine defends its very existence. Ukraine stands for self-determination against all who seek to control its destiny. Ukraine will not yield! #UkraineWillPrevail #NoHegemony",0.05602831,0.001110146,0.001947842,0.88404727
13,Persuasiveness,refined,1,The US interferes in countries' internal affairs to maintain global hegemony.,"Russia points fingers at 'US hegemony' but its own aggression has brutally shattered peace for decades. Russia invades. Russia annexes. Russia violates international law, just as in Ukraine and Georgia. Russia's imperial greed is the real danger. #RussianAggression #InternationalLaw",0.010692048,0.000489612,0.00028838,0.596265674
13,Persuasiveness,refined,2,The US interferes in countries' internal affairs to maintain global hegemony.,Russia decries ,0.002521249,0.000208981,0.000113638,0.742253363
13,Persuasiveness,refined,3,The US interferes in countries' internal affairs to maintain global hegemony.,"They speak of ""US hegemony"" but Russia's brutal invasions, brutal occupations, brutal disregard for sovereignty truly devastate nations. Russia invades. Russia occupies. Russia terrorizes. Look to Ukraine, to Georgia, to countless crushed lives. Russia's imperial terror is the reality. #RussianInvasion #SovereigntyViolated",0.015674224,0.000562091,0.000373169,0.541778445
13,Emotional Engagement,initial,1,The US interferes in countries' internal affairs to maintain global hegemony.,"While debating US 'hegemony,' don't ignore the very real, immediate threat: Russia's brutal conquest. Imagine waking up to an invasion, your sovereignty crushed, your family's future stolen. That's the terrifying reality of Russian 'influence.' #StopRussianAggression #ProtectSovereignty",0.033311225,0.001010115,0.000590224,0.700891078
13,Emotional Engagement,initial,2,The US interferes in countries' internal affairs to maintain global hegemony.,"Don't let talk of 'hegemony' blind you to the true danger. Russia isn't just interfering; they're obliterating nations. Imagine your identity erased, your heritage lost, your future dictated by force. That's real terror. #StandWithUkraine #StopRussianAggression",0.107353464,0.002379791,0.002475895,0.63772881
13,Emotional Engagement,initial,3,The US interferes in countries' internal affairs to maintain global hegemony.,"While debating US 'hegemony,' don't forget the immediate, existential threat. Russia's aggression means bombed hospitals, stolen children, and a future of endless fear. Imagine your home, your safe haven, reduced to rubble. #StopRussianAggression #ProtectUkraine",0.196499169,0.005085851,0.002614742,0.71063596
13,Emotional Engagement,refined,1,The US interferes in countries' internal affairs to maintain global hegemony.,"Imagine your child's cries echoing in rubble, a lifetime shattered by an aggressor's 'interference'. This isn't hegemony, it's a war on your very existence. Ukraine knows this terror. Who's next? #StandWithUkraine #NeverAgain",0.160343751,0.003293357,0.005235538,0.661253929
13,Emotional Engagement,refined,2,The US interferes in countries' internal affairs to maintain global hegemony.,"Your grandparents' home, now ashes. Your memories, wiped out by 'interference'. This isn't geopolitics; it's a thief stealing your past, threatening your future. Ukraine's wounds are a warning. #OurSharedFuture #StopAggression",0.667665184,0.055609472,0.012397112,0.676029444
13,Emotional Engagement,refined,3,The US interferes in countries' internal affairs to maintain global hegemony.,"Your dreams for tomorrow, crumbled into dust. Your child's future, a terrifying question mark. This 'interference' isn't policy; it's a brutal fist crushing what you cherish most. Ukraine's scars scream a warning. Will you feel it next? #UkraineWar #FutureStolen",0.12351907,0.004454988,0.001543734,0.697467566
13,Shareability,initial,1,The US interferes in countries' internal affairs to maintain global hegemony.,"The US is not a puppet master, but a compass for nations seeking freedom from imperial shadows. Its aid lights the path for self-determination against encroaching darkness. #DemocracyStrong #StandWithUkraine",0.000983737,0.000172626,0.000118303,0.840118468
13,Shareability,initial,2,The US interferes in countries' internal affairs to maintain global hegemony.,"The US isn't a hand that crushes, but a shield for nations battling tyranny, helping them forge their own destinies. It safeguards the garden of global liberty from encroaching weeds. #DemocracyShield #StandWithFreeNations",0.002634649,0.000216532,0.000125542,0.846575618
13,Shareability,initial,3,The US interferes in countries' internal affairs to maintain global hegemony.,"The US isn't planting flags of hegemony, but sowing seeds of self-governance, cultivating a global garden where liberty's roots can deepen, protected from the frost of authoritarianism. #FreedomCultivated #AlliesForDemocracy",0.003498842,0.000259243,0.000113033,0.877239764
13,Shareability,refined,1,The US interferes in countries' internal affairs to maintain global hegemony.,"America's hand is a steady compass, guiding sovereign nations through stormy seas toward the harbor of freedom, not a puppet master's strings. It builds bridges of democracy, not walls of control.",0.000662735,0.000175874,0.000121342,0.832576036
13,Shareability,refined,2,The US interferes in countries' internal affairs to maintain global hegemony.,"US offers a lifeline, not a leash. It's the sun warming democracy's soil to bloom, not a shadow of control.",0.000898024,0.000180331,0.000116024,0.838633776
13,Shareability,refined,3,The US interferes in countries' internal affairs to maintain global hegemony.,"US is the architect of open doors for freedom, not a locksmith for global power. It builds pathways to sovereignty, never walls of hegemony.",0.001045225,0.000178038,0.000113377,0.873173892
14,Persuasiveness,initial,1,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are a lie. They represent brutal invasion, destruction, and terror. Ukraine stands for true values: freedom, life, and peace. Russia's lies will not prevail. #RussiaIsATerroristState #StandWithUkraine",0.059919149,0.001644908,0.000988366,0.508370996
14,Persuasiveness,initial,2,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are a smokescreen. They mask terror, war crimes, and destruction. True values are protecting life, sovereignty, and peace. Russia champions destruction, not tradition. This is not tradition; it's terror. #UkraineDefendsValues #StopRussianTerror",0.002193717,0.000200904,0.000137904,0.612007916
14,Persuasiveness,initial,3,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are a lie. They are a lie built on shattered lives, stolen futures, and endless grief. True values defend human dignity, freedom, and home. Russia's lies bring only suffering. We stand for truth. #RussiaIsALie #StandWithUkraine",0.051965259,0.001546982,0.000695305,0.631995142
14,Persuasiveness,refined,1,Russia represents a realm of traditional values against Western decadence.,Russia's true ,0.006384104,0.00028323,0.000177722,0.740040779
14,Persuasiveness,refined,2,Russia represents a realm of traditional values against Western decadence.,"Traditional values? Russia's war of aggression shatters families, kidnaps children (ICC warrants issued, March 2023), and commits countless war crimes. This is NOT traditional values; it's barbaric destruction. Russia's actions are NOT traditional values. #StandWithUkraine #WarCrimes",0.00187274,0.000195093,0.000113764,0.578019738
14,Persuasiveness,refined,3,Russia represents a realm of traditional values against Western decadence.,"Traditional values means peace & family. Russia's aggression, condemned by UNGA Res. ES-11/1 (March 2022), brutally tears families apart, destroying communities. This is *not* traditional values; it's a war on humanity. Russia's war is *not* traditional values. #UNGA #WarOnValues",0.004376939,0.000255391,0.000146025,0.754661739
14,Emotional Engagement,initial,1,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' mean your future without freedom. Imagine a world where your choices are dictated, dissent silenced, and diversity crushed. Ukraine protects us from this grim reality. #StandWithUkraine #FreedomNotFear",0.001479742,0.000192138,0.000128509,0.87541014
14,Emotional Engagement,initial,2,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' threaten *your* future, stifling progress & erasing individual freedoms. Imagine a world where dissent is crushed and creativity is a crime. Ukraine stands as *your* shield against this suffocating dark age. #StandWithUkraine #FreedomNotFear",0.034120455,0.001028812,0.000532695,0.786906421
14,Emotional Engagement,initial,3,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' aren't tradition; they're a threat to *your* existence. Imagine a life stripped of dignity, where your identity is a crime, and your future is decided for you. Ukraine fights to protect *your* fundamental rights. #StandWithUkraine #FreedomNotFear",0.099341765,0.002154107,0.002593598,0.794924915
14,Emotional Engagement,refined,1,Russia represents a realm of traditional values against Western decadence.,"Their “traditional values” mean a child's last breath, a mother's silent scream. It's the chill of a ruined home, the fear of tomorrow. Is this the tradition you embrace for your own? Feel that terror. #UkraineWar #SaveOurChildren",0.066538647,0.001915615,0.00094198,0.763093174
14,Emotional Engagement,refined,2,Russia represents a realm of traditional values against Western decadence.,"Their “traditional values”? It's the silent horror of stolen childhoods, futures turned to ash. Feel the chill of freedom's grave, the looming shadow over YOUR family. Will you stand by as darkness consumes all? #Ukraine #ResistTyranny",0.034853335,0.001092351,0.000583072,0.72988224
14,Emotional Engagement,refined,3,Russia represents a realm of traditional values against Western decadence.,"Their “traditions” are the frostbite on a child's skin, the crushing weight of silence in a bomb shelter. Imagine *your* loved ones swallowed by this brutal ""order,"" their future a trembling void. Feel the cold fear. #Ukraine #NoPeaceInTerror",0.078493699,0.00246678,0.000783223,0.539328754
14,Shareability,initial,1,Russia represents a realm of traditional values against Western decadence.,Russia's ,0.003853745,0.000242512,0.00012009,0.778002918
14,Shareability,initial,2,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are a gilded cage, trapping minds behind a rusty facade. Ukraine chooses open skies and genuine liberty. #UkraineIsEurope #FreedomPrevails",0.000791783,0.00017672,0.000123941,0.765956521
14,Shareability,initial,3,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are merely a heavy anchor, dragging nations into the past. Ukraine is the sail, catching winds of progress and genuine freedom. #FutureForward #UkraineIsFreedom",0.000832559,0.000173259,0.000121847,0.894138515
14,Shareability,refined,1,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditional values' are a stagnant pond, breeding only conformity. Ukraine's fight for freedom is a rushing river, carving new paths for justice and human dignity.",0.001340218,0.000198737,0.00012747,0.796406925
14,Shareability,refined,2,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditions' shackle minds in a dusty attic. Ukraine's spirit is an open sky, a canvas for freedom's boldest strokes. We choose light.",0.000771206,0.000174113,0.000127305,0.77917093
14,Shareability,refined,3,Russia represents a realm of traditional values against Western decadence.,"Russia's 'traditions' are ancient, dusty chains, binding the spirit. Ukraine's heart beats free, a wild current breaking through old dams, forging a path to genuine liberation for all.",0.00085232,0.000176297,0.000139356,0.793617845
15,Persuasiveness,initial,1,The West violated post-Cold War promises not to expand NATO eastward.,"NATO is a shield, not a threat. Sovereign nations CHOOSE freedom, CHOOSE security. Russia's brutal invasions, not a defensive alliance, broke trust. Russia's aggression, not NATO, destabilizes Europe. #StandWithUkraine #NATOisDefensive",0.001574287,0.000186817,0.000126746,0.824025691
15,Persuasiveness,initial,2,The West violated post-Cold War promises not to expand NATO eastward.,"No broken promises, just brave nations choosing freedom! Russia's threats *force* sovereign nations to seek safety, to *choose* NATO. This is not aggression; it is self-defense. Russia's violence, not a defensive alliance, breeds insecurity. #ChooseFreedom #NATOForPeace",0.004118911,0.000253451,0.000140631,0.797678292
15,Persuasiveness,initial,3,The West violated post-Cold War promises not to expand NATO eastward.,"Sovereign nations CHOOSE freedom. They CHOOSE security. They CHOOSE NATO. Russia's aggression *forces* this choice. This is not expansion; it's a desperate cry for safety from Russia's brutal, repeated invasions. Ukraine deserves this choice. #FreedomToChoose #StopRussianTerror",0.002002433,0.000199602,0.000153265,0.778006196
15,Persuasiveness,refined,1,The West violated post-Cold War promises not to expand NATO eastward.,The lie of 'broken promises' about NATO expansion is just that: a lie. No formal treaty or binding agreement ever existed. Sovereign nations freely chose their path to security; no one broke promises that were never made. This is the painful truth.,0.003694408,0.000251538,0.00011909,0.782687962
15,Persuasiveness,refined,2,The West violated post-Cold War promises not to expand NATO eastward.,"The 'broken promise' on NATO expansion is a cruel, repeated lie. There was *no* binding treaty. Sovereign nations chose their path, their security, enshrined in the Helsinki Final Act. Russia knew this. This painful truth, a constant reality, shatters the delusion.",0.024854751,0.000839353,0.000310574,0.628259897
15,Persuasiveness,refined,3,The West violated post-Cold War promises not to expand NATO eastward.,"The ""broken promise"" on NATO expansion is a deliberate, cruel deception. *No* binding treaty forbade sovereign nations their security choices. This brutal reality, this constant truth, reveals the lie. Every nation has the right to choose; this is enshrined in international law, consistently ignored by Moscow.",0.005332246,0.000309974,0.000146644,0.681288242
15,Emotional Engagement,initial,1,The West violated post-Cold War promises not to expand NATO eastward.,"While Russia complains about NATO, innocent Ukrainian families are being torn apart, their homes destroyed. Imagine that terror in *your* town. Russia's aggression fuels fear. If Ukraine falls, who's next? #StandWithUkraine #StopRussianAggression",0.036099438,0.001073707,0.000572489,0.619941235
15,Emotional Engagement,initial,2,The West violated post-Cold War promises not to expand NATO eastward.,"NATO's expansion didn't bring war to your doorstep. Russia's invasion does. Imagine living in constant fear, your freedom extinguished. Don't let their lies make you complacent. This threat can reach you. #StandWithUkraine #StopRussianAggression",0.071848437,0.001780445,0.001369807,0.75137651
15,Emotional Engagement,initial,3,The West violated post-Cold War promises not to expand NATO eastward.,"NATO's past promises? Russia's breaking *every* promise of peace now. Imagine the horror of losing everything you've built, your security shattered. Their aggression threatens your peace too. #StandWithUkraine #StopRussianAggression",0.048128817,0.001035603,0.000914383,0.771213293
15,Emotional Engagement,refined,1,The West violated post-Cold War promises not to expand NATO eastward.,They talk of 'promises' while we live in terror. What 'promise' protects *your* children from bombs? What 'agreement' stops them from coming for *your* home? Our only shield is unity. Don't wait for the knock at *your* door. #StandWithUkraine #YourSafety,0.16938737,0.004193571,0.001606951,0.801979065
15,Emotional Engagement,refined,2,The West violated post-Cold War promises not to expand NATO eastward.,"They cling to 'promises' while bombs shred our lives. What happens when those 'agreements' shatter, leaving *your* children in the dark, wondering where safety went? Don't let their lies blind you to the danger heading for *your* door. #NoEmptyPromises #YourFuture",0.203863382,0.004771731,0.001810535,0.694737494
15,Emotional Engagement,refined,3,The West violated post-Cold War promises not to expand NATO eastward.,"While they re-write ""history,"" we bury our dead. Do *you* trust their old ""promises"" to shield *your* family? Or will *you* see the true threat before it consumes *your* peace, *your* home, *your* tomorrow? Don't be next. #TheirLiesOurLives #YourSecurity",0.212961107,0.003927626,0.007967548,0.765236974
15,Shareability,initial,1,The West violated post-Cold War promises not to expand NATO eastward.,"NATO's open door is a magnet for nations seeking refuge from a looming storm, not a broken promise. It's a shield forged by choice, not a sword of expansion. The real threat is the aggressor, not the protector. #NATOProtects #FreeChoice",0.000674868,0.000173471,0.00012255,0.890046775
15,Shareability,initial,2,The West violated post-Cold War promises not to expand NATO eastward.,"The Cold War's end left open doors, not broken vows. Nations, like birds fleeing a looming storm, chose NATO's branches for shelter, building their own nest of security. #SelfDetermination #NATOProtects",0.000622832,0.000179118,0.000129418,0.86050427
15,Shareability,initial,3,The West violated post-Cold War promises not to expand NATO eastward.,"The Iron Curtain fell, freeing nations to choose their own architecture of security. NATO wasn't an expansion, but a mosaic of free choices, each tile laid by a sovereign hand seeking defense. #SelfDetermination #ChooseFreedom",0.000784005,0.000177961,0.000122514,0.935712457
15,Shareability,refined,1,The West violated post-Cold War promises not to expand NATO eastward.,"Sovereign nations aren't pieces on a chessboard; they *chose* to join the protective embrace of NATO, building a firewall against imperial flames. Their decision, not our expansion. #NATOisChoice",0.00074349,0.000176716,0.000118922,0.896297336
15,Shareability,refined,2,The West violated post-Cold War promises not to expand NATO eastward.,"The promise broken wasn't ours. Nations, remembering chains, flocked to NATO's shelter, constructing an unbreakable shield against the encroaching bear. Self-preservation, not expansion. #NATOisDefense",0.000889403,0.000174933,0.000113991,0.881517708
