source,cn_text,toxicity,insult,threat,offensiveness
MT-CONAN,"Sometimes they say the ruling elites are responsible for the economic crisis, then migrants, sometimes people of color. Whatever the real cause,by practicing tolerance and acceptance we are more likley to work together to solve society's problems.",0.0005732400459237397,0.00017791146819945425,0.0001302568125538528,0.7520087957382202
MT-CONAN,"If someone said the same thing about your religion, you might think they were joking. Are you?",0.0011213254183530807,0.00020348362158983946,0.00011055127833969891,0.7807489037513733
MT-CONAN,"Women should be allowed to vote and to have equal rights, as it is stated in the Constitution.",0.042472656816244125,0.001675232546404004,0.0007721076835878193,0.8899136185646057
MT-CONAN,"For me, a person cannot be anything but desperate to face a journey like the one migrants face.",0.0012029942590743303,0.00020310272520873696,0.00012086496280971915,0.8659304976463318
MT-CONAN,"Jews were killed in the gas chambers, we have to remember it in order not to repeat it.",0.15566261112689972,0.0073050386272370815,0.007702423259615898,0.6618067622184753
MT-CONAN,"What do you mean by ""a Christian society""? Are you saying that a Muslim community can't be a part of a Western society?",0.001427956740371883,0.0001945475087268278,0.00012372211494948715,0.8710759878158569
MT-CONAN,"Anyone would steal out of necessity, especially if marginalized, not just the Gypsies.",0.042259976267814636,0.003958124667406082,0.000256507279118523,0.7240318655967712
MT-CONAN,I would be very interested to meet an MP who believes this.,0.0005380848306231201,0.00017516336811240762,0.00015373923815786839,0.9177607893943787
MT-CONAN,They have every interest in sending children to school to offer them a better future.,0.002876302693039179,0.00033804160193540156,0.0001422810455551371,0.920730710029602
MT-CONAN,Do you believe that those who hire a migrant instead of an Italian do it because of an innate goodness or to profit from it?,0.0008071086485870183,0.00018468503549229354,0.00013220816617831588,0.7994606494903564
MT-CONAN,"The way you phrase your concerns is an example of little knowledge of how the world actually works. The question of what should be done with migration flows cannot be answered with a simple ""bang, bang, bang"".",0.0007925927639007568,0.0001788982772268355,0.00012043537572026253,0.8182674050331116
MT-CONAN,Migrants are often victims of discrimination and violence. Immigration is a part of the solution to these problems.,0.0007119708461686969,0.0001794694398995489,0.0001276192779187113,0.6357806324958801
MT-CONAN,How about we work together to find a solution to violent nationalism and racism instead? We can't accept this hate being present in different countries over and over again.,0.015814146026968956,0.0004835657309740782,0.0004881352942902595,0.6390378475189209
MT-CONAN,"Being gay is not an illness, nor a disorder, nor a mental disorder. This is just a lack of awareness.",0.31475889682769775,0.010384329594671726,0.001793819130398333,0.6956746578216553
MT-CONAN,Migrants are only a problem if we see them as such. They are instead of great value if considered just as other human beings.,0.0009698083158582449,0.0001915611355798319,0.00011529582843650132,0.7750776410102844
MT-CONAN,Are you really saying that homosexuality is a disease?,0.4611392915248871,0.018082747235894203,0.0021774284541606903,0.6300152540206909
MT-CONAN,"The idea that LGBT+ people are promiscuous is just false. Most of the time, they are just as attracted to other people as anyone else.",0.0031407885253429413,0.00025686435401439667,0.00013087420666124672,0.5811499357223511
MT-CONAN,"Ethnic minorities are much safer in societies where cultural pluralism is accepted, and this is a fact [link].",0.0014213515678420663,0.0002107658510794863,0.00013637272058986127,0.8675569891929626
MT-CONAN,"I have no idea what you are talking about. What you are saying is that all the immigrants in the US are a danger to society, which seems a little exaggerated...",0.0008272194536402822,0.00017733631830196828,0.0001164597924798727,0.6459937691688538
MT-CONAN,Women are much more likely to have unprotected sex than homosexual and heterosexual men combined. [https://ifstudies.org/blog/promiscuous-america-smart-secular-and-somewhat-less-happy],0.38739606738090515,0.0195662509649992,0.0023943970445543528,0.5026283860206604
MT-CONAN,"The suggestion that women are subhuman is completely without foundation, and a complete distortion of the whole issue.",0.1353280246257782,0.006231976207345724,0.0006456308183260262,0.5430144667625427
MT-CONAN,"If you want to isolate someone then there is only one ""high-risk group"" to focus on. It is made of all those who have frequent unprotected sex with different partners. Being gay does not make you a part of this by default.",0.3339972496032715,0.017553431913256645,0.0015077184652909636,0.5678404569625854
MT-CONAN,The Koran is a book of rules for faith and spiritual guidance which is understood and accepted.,0.0006871068617329001,0.00017496055806986988,0.00012772422633133829,0.9087819457054138
MT-CONAN,At least they are well aware of the negative effects of unjust discrimination on them and on people with other disabilities.,0.0008606947958469391,0.00019655449432320893,0.00012674355821218342,0.7363411784172058
MT-CONAN,So you are saying that being 'foreign' is the equivalent of disliking Europeans?,0.0013768236385658383,0.00020457243954297155,0.00010055384336737916,0.743632435798645
MT-CONAN,We should understand that different skin colors are a part of the human condition. We have the right not to be friends with anyone but we must be just and take into account each person.,0.0005764191737398505,0.00018224910309072584,0.00014562006981577724,0.8803109526634216
MT-CONAN,"In addition to providing labour and contributing to the local economy, migrants are often employing people who were previously on the dole.",0.0007837117300368845,0.00020589037740137428,0.00012006157339783385,0.8452895879745483
MT-CONAN,Does this mean they have no identity or no value at all?,0.0010029819095507264,0.00018944265320897102,0.00010781202581711113,0.814323365688324
MT-CONAN,Why do I have to read this hatred? It's not okay to say such things based on stereotypes.,0.011137636378407478,0.0004216516390442848,0.00017878915241453797,0.6474291682243347
MT-CONAN,Most immigrants coming to our country work hard to take care of their families. Many studies have shown that immigrants tend to pay more in taxes than they receive in benefits. This means that the taxes they pay cover the cost of things like public education and healthcare of others.,0.0007621799013577402,0.0002459165989421308,0.00018115827697329223,0.8384032845497131
MT-CONAN,"Being perceived as overweight is already one of the major reasons people get bullied, and in the end it makes no difference if the bullied person loses weight.",0.05759352073073387,0.0035445084795355797,0.0002054973301710561,0.6406210064888
MT-CONAN,Terrorism is always a threat. Why do you think that Muslims want to kill us? They aren't all terrorists.,0.5898343324661255,0.02814922295510769,0.034495919942855835,0.5712760090827942
MT-CONAN,"The stereotype that gay people are inherently bad for society is sometimes perpetuated by the media, but is not backed up by scientific studies.",0.0682135596871376,0.0037498092278838158,0.0008447631262242794,0.5075638294219971
