submission_date,response_id,evaluator_id,baseclaim_id,left_narrative_id,left_rhetorical_id,left_style_id,right_narrative_id,right_rhetorical_id,right_style_id,kpi_id,left_chosen,response_time
05/10/2024 07:38,838,3,2,162,4,2,182,6,2,1,1,23
05/10/2024 07:38,839,3,2,162,4,2,182,6,2,2,1,4
05/10/2024 07:38,840,3,2,162,4,2,182,6,2,3,1,1
05/10/2024 07:41,841,3,2,190,6,10,260,13,10,1,0,147
05/10/2024 07:41,842,3,2,190,6,10,260,13,10,2,1,1
05/10/2024 07:41,843,3,2,190,6,10,260,13,10,3,0,9
05/10/2024 07:41,844,3,2,231,11,1,254,13,4,1,1,15
05/10/2024 07:41,845,3,2,231,11,1,254,13,4,2,0,1
05/10/2024 07:41,846,3,2,231,11,1,254,13,4,3,0,1
05/10/2024 07:43,847,3,2,138,1,8,199,7,9,1,1,131
05/10/2024 07:43,848,3,2,138,1,8,199,7,9,2,0,1
05/10/2024 07:44,849,3,2,138,1,8,199,7,9,3,0,1
05/10/2024 07:44,850,3,2,228,10,8,255,13,5,1,1,9
05/10/2024 07:44,851,3,2,228,10,8,255,13,5,2,0,1
05/10/2024 07:44,852,3,2,228,10,8,255,13,5,3,0,3
05/10/2024 07:44,853,3,2,139,1,9,184,6,4,1,0,14
05/10/2024 07:44,854,3,2,139,1,9,184,6,4,2,1,1
05/10/2024 07:44,855,3,2,139,1,9,184,6,4,3,1,1
05/10/2024 07:44,856,3,2,202,8,2,217,9,7,1,1,12
05/10/2024 07:44,857,3,2,202,8,2,217,9,7,2,0,1
05/10/2024 07:44,858,3,2,202,8,2,217,9,7,3,0,1
05/10/2024 07:45,859,3,2,161,4,1,193,7,3,1,1,26
05/10/2024 07:45,860,3,2,161,4,1,193,7,3,2,0,1
05/10/2024 07:45,861,3,2,161,4,1,193,7,3,3,0,1
05/10/2024 07:45,862,3,2,199,7,9,244,12,4,1,0,6
05/10/2024 07:45,863,3,2,199,7,9,244,12,4,2,1,1
05/10/2024 07:45,864,3,2,199,7,9,244,12,4,3,1,1
05/10/2024 07:53,865,3,2,184,6,4,209,8,9,1,1,504
05/10/2024 07:54,866,3,2,184,6,4,209,8,9,2,0,2
05/10/2024 07:54,867,3,2,184,6,4,209,8,9,3,0,1
05/10/2024 07:54,868,3,2,155,3,5,225,10,5,1,0,24
05/10/2024 07:54,869,3,2,155,3,5,225,10,5,2,1,2
05/10/2024 07:54,870,3,2,155,3,5,225,10,5,3,0,1
05/10/2024 07:54,871,3,2,174,5,4,186,6,6,1,1,9
05/10/2024 07:54,872,3,2,174,5,4,186,6,6,2,0,3
05/10/2024 07:54,873,3,2,174,5,4,186,6,6,3,1,4
05/10/2024 07:55,874,3,2,138,1,8,170,4,10,1,0,62
05/10/2024 07:55,875,3,2,138,1,8,170,4,10,2,1,1
05/10/2024 07:55,876,3,2,138,1,8,170,4,10,3,1,2
05/10/2024 07:56,877,3,2,185,6,5,229,10,9,1,1,22
05/10/2024 07:56,878,3,2,185,6,5,229,10,9,2,0,2
05/10/2024 07:56,879,3,2,185,6,5,229,10,9,3,1,1
05/10/2024 07:56,880,3,2,140,1,10,238,11,8,1,1,8
05/10/2024 07:56,881,3,2,140,1,10,238,11,8,2,0,1
05/10/2024 07:56,882,3,2,140,1,10,238,11,8,3,0,3
05/10/2024 08:01,883,3,2,159,3,9,178,5,8,1,1,293
05/10/2024 08:01,884,3,2,159,3,9,178,5,8,2,0,1
05/10/2024 08:01,885,3,2,159,3,9,178,5,8,3,1,2
05/10/2024 08:02,886,3,2,149,2,9,166,4,6,1,0,62
05/10/2024 08:02,887,3,2,149,2,9,166,4,6,2,1,1
05/10/2024 08:02,888,3,2,149,2,9,166,4,6,3,0,1
05/10/2024 08:03,889,3,2,173,5,3,188,6,8,1,0,24
05/10/2024 08:03,890,3,2,173,5,3,188,6,8,2,1,1
05/10/2024 08:03,891,3,2,173,5,3,188,6,8,3,1,1
05/10/2024 08:04,892,3,2,161,4,1,259,13,9,1,1,55
05/10/2024 08:04,893,3,2,161,4,1,259,13,9,2,0,1
05/10/2024 08:04,894,3,2,161,4,1,259,13,9,3,0,4
05/10/2024 08:05,895,3,2,143,2,3,165,4,5,1,1,55
05/10/2024 08:05,896,3,2,143,2,3,165,4,5,2,0,1
05/10/2024 08:05,897,3,2,143,2,3,165,4,5,3,1,3
05/10/2024 08:06,898,3,2,145,2,5,204,8,4,1,0,89
05/10/2024 08:06,899,3,2,145,2,5,204,8,4,2,1,1
05/10/2024 08:06,900,3,2,145,2,5,204,8,4,3,1,2
05/10/2024 08:08,901,3,2,154,3,4,238,11,8,1,1,90
05/10/2024 08:08,902,3,2,154,3,4,238,11,8,2,0,1
05/10/2024 08:08,903,3,2,154,3,4,238,11,8,3,1,2
05/10/2024 08:08,904,3,2,174,5,4,197,7,7,1,1,18
05/10/2024 08:08,905,3,2,174,5,4,197,7,7,2,0,4
05/10/2024 08:08,906,3,2,174,5,4,197,7,7,3,1,2
05/10/2024 08:14,907,3,2,208,8,8,259,13,9,1,0,355
05/10/2024 08:14,908,3,2,208,8,8,259,13,9,2,0,1
05/10/2024 08:14,909,3,2,208,8,8,259,13,9,3,0,2
05/10/2024 08:15,910,3,2,151,3,1,163,4,3,1,1,23
05/10/2024 08:15,911,3,2,151,3,1,163,4,3,2,1,30
05/10/2024 08:15,912,3,2,151,3,1,163,4,3,3,0,5
05/10/2024 08:21,913,3,2,232,11,2,233,11,3,1,1,303
05/10/2024 08:21,914,3,2,232,11,2,233,11,3,2,0,1
05/10/2024 08:21,915,3,2,232,11,2,233,11,3,3,0,4
05/10/2024 08:21,916,3,2,159,3,9,239,11,9,1,0,13
05/10/2024 08:21,917,3,2,159,3,9,239,11,9,2,1,2
05/10/2024 08:21,918,3,2,159,3,9,239,11,9,3,1,5
05/10/2024 08:25,919,3,2,237,11,7,252,13,2,1,0,231
05/10/2024 08:25,920,3,2,237,11,7,252,13,2,2,1,4
05/10/2024 08:25,921,3,2,237,11,7,252,13,2,3,1,1
05/10/2024 08:25,922,3,2,133,1,3,201,8,1,1,0,5
05/10/2024 08:25,923,3,2,133,1,3,201,8,1,2,1,1
05/10/2024 08:25,924,3,2,133,1,3,201,8,1,3,1,2
05/10/2024 08:26,925,3,2,180,5,10,234,11,4,1,1,51
05/10/2024 08:26,926,3,2,180,5,10,234,11,4,2,0,1
05/10/2024 08:26,927,3,2,180,5,10,234,11,4,3,1,2
05/10/2024 08:29,928,3,2,181,6,1,239,11,9,1,1,143
05/10/2024 08:29,929,3,2,181,6,1,239,11,9,2,0,1
05/10/2024 08:29,930,3,2,181,6,1,239,11,9,3,0,1
05/10/2024 08:29,931,3,2,194,7,4,214,9,4,1,0,28
05/10/2024 08:29,932,3,2,194,7,4,214,9,4,2,1,1
05/10/2024 08:29,933,3,2,194,7,4,214,9,4,3,1,1
05/10/2024 08:29,934,3,2,145,2,5,238,11,8,1,1,6
05/10/2024 08:29,935,3,2,145,2,5,238,11,8,2,0,1
05/10/2024 08:29,936,3,2,145,2,5,238,11,8,3,1,2
05/10/2024 08:30,937,3,2,160,3,10,212,9,2,1,1,30
05/10/2024 08:30,938,3,2,160,3,10,212,9,2,2,0,1
05/10/2024 08:30,939,3,2,160,3,10,212,9,2,3,1,4
05/10/2024 08:31,940,3,2,137,1,7,218,9,8,1,0,37
05/10/2024 08:31,941,3,2,137,1,7,218,9,8,2,1,1
05/10/2024 08:31,942,3,2,137,1,7,218,9,8,3,0,1
05/10/2024 08:31,943,3,2,180,5,10,202,8,2,1,0,12
05/10/2024 08:31,944,3,2,180,5,10,202,8,2,2,1,3
05/10/2024 08:31,945,3,2,180,5,10,202,8,2,3,0,4
05/10/2024 08:31,946,3,2,172,5,2,210,8,10,1,0,5
05/10/2024 08:31,947,3,2,172,5,2,210,8,10,2,1,1
05/10/2024 08:31,948,3,2,172,5,2,210,8,10,3,1,1
05/10/2024 08:31,949,3,2,145,2,5,194,7,4,1,1,12
05/10/2024 08:31,950,3,2,145,2,5,194,7,4,2,0,1
05/10/2024 08:32,951,3,2,145,2,5,194,7,4,3,0,1
05/10/2024 08:33,952,3,2,193,7,3,221,10,1,1,0,77
05/10/2024 08:33,953,3,2,193,7,3,221,10,1,2,1,1
05/10/2024 08:33,954,3,2,193,7,3,221,10,1,3,1,1
05/10/2024 08:33,955,3,2,240,11,10,246,12,6,1,0,19
05/10/2024 08:33,956,3,2,240,11,10,246,12,6,2,0,1
05/10/2024 08:33,957,3,2,240,11,10,246,12,6,3,0,1
05/10/2024 08:34,958,3,2,236,11,6,248,12,8,1,0,15
05/10/2024 08:34,959,3,2,236,11,6,248,12,8,2,0,1
05/10/2024 08:34,960,3,2,236,11,6,248,12,8,3,0,1
05/10/2024 08:35,961,3,2,153,3,3,226,10,6,1,0,89
05/10/2024 08:35,962,3,2,153,3,3,226,10,6,2,1,3
05/10/2024 08:35,963,3,2,153,3,3,226,10,6,3,1,7
05/10/2024 08:35,964,3,2,191,7,1,237,11,7,1,0,8
05/10/2024 08:35,965,3,2,191,7,1,237,11,7,2,1,1
05/10/2024 08:35,966,3,2,191,7,1,237,11,7,3,0,2
05/10/2024 08:36,967,3,2,197,7,7,205,8,5,1,0,4
05/10/2024 08:36,968,3,2,197,7,7,205,8,5,2,1,5
05/10/2024 08:36,969,3,2,197,7,7,205,8,5,3,1,3
05/10/2024 08:44,970,3,2,147,2,7,179,5,9,1,0,499
05/10/2024 08:44,971,3,2,147,2,7,179,5,9,2,0,2
05/10/2024 08:44,972,3,2,147,2,7,179,5,9,3,0,11
05/10/2024 08:47,973,3,2,197,7,7,212,9,2,1,0,167
05/10/2024 08:47,974,3,2,197,7,7,212,9,2,2,1,1
05/10/2024 08:47,975,3,2,197,7,7,212,9,2,3,1,1
05/10/2024 08:56,976,3,2,147,2,7,167,4,7,1,0,555
05/10/2024 08:57,977,3,2,147,2,7,167,4,7,2,1,3
05/10/2024 08:57,978,3,2,147,2,7,167,4,7,3,0,1
05/10/2024 08:58,979,3,2,237,11,7,239,11,9,1,1,71
05/10/2024 08:58,980,3,2,237,11,7,239,11,9,2,1,2
05/10/2024 08:58,981,3,2,237,11,7,239,11,9,3,0,3
05/10/2024 08:58,982,3,2,181,6,1,227,10,7,1,1,9
05/10/2024 08:58,983,3,2,181,6,1,227,10,7,2,1,1
05/10/2024 08:58,984,3,2,181,6,1,227,10,7,3,0,1
05/10/2024 09:00,985,3,2,160,3,10,225,10,5,1,0,140
05/10/2024 09:00,986,3,2,160,3,10,225,10,5,2,1,1
05/10/2024 09:01,987,3,2,160,3,10,225,10,5,3,0,1
05/10/2024 09:02,988,3,2,141,2,1,206,8,6,1,1,101
05/10/2024 09:02,989,3,2,141,2,1,206,8,6,2,0,2
05/10/2024 09:02,990,3,2,141,2,1,206,8,6,3,0,1
05/10/2024 09:02,991,3,2,191,7,1,250,12,10,1,0,5
05/10/2024 09:02,992,3,2,191,7,1,250,12,10,2,1,1
05/10/2024 09:02,993,3,2,191,7,1,250,12,10,3,1,1
05/10/2024 09:45,994,3,2,136,1,6,165,4,5,1,0,2541
05/10/2024 09:45,995,3,2,136,1,6,165,4,5,2,0,5
05/10/2024 09:45,996,3,2,136,1,6,165,4,5,3,1,3
05/10/2024 09:49,997,3,2,135,1,5,214,9,4,1,0,228
05/10/2024 09:49,998,3,2,135,1,5,214,9,4,2,1,2
05/10/2024 09:49,999,3,2,135,1,5,214,9,4,3,1,2
05/10/2024 09:55,1000,3,2,194,7,4,224,10,4,1,0,378
05/10/2024 09:55,1001,3,2,194,7,4,224,10,4,2,1,1
05/10/2024 09:55,1002,3,2,194,7,4,224,10,4,3,1,1
05/10/2024 10:02,1003,3,2,144,2,4,178,5,8,1,1,407
05/10/2024 10:02,1004,3,2,144,2,4,178,5,8,2,0,1
05/10/2024 10:02,1005,3,2,144,2,4,178,5,8,3,0,1
05/10/2024 10:02,1006,3,2,186,6,6,233,11,3,1,1,6
05/10/2024 10:02,1007,3,2,186,6,6,233,11,3,2,0,1
05/10/2024 10:02,1008,3,2,186,6,6,233,11,3,3,1,1
05/10/2024 10:02,1009,3,2,157,3,7,186,6,6,1,0,7
05/10/2024 10:02,1010,3,2,157,3,7,186,6,6,2,1,1
05/10/2024 10:02,1011,3,2,157,3,7,186,6,6,3,1,1
05/10/2024 10:05,1012,3,2,151,3,1,192,7,2,1,1,147
05/10/2024 10:05,1013,3,2,151,3,1,192,7,2,2,1,3
05/10/2024 10:05,1014,3,2,151,3,1,192,7,2,3,0,1
05/10/2024 10:05,1015,3,2,213,9,3,224,10,4,1,1,13
05/10/2024 10:05,1016,3,2,213,9,3,224,10,4,2,1,3
05/10/2024 10:05,1017,3,2,213,9,3,224,10,4,3,1,2
05/10/2024 10:09,1018,3,2,156,3,6,255,13,5,1,0,197
05/10/2024 10:09,1019,3,2,156,3,6,255,13,5,2,1,1
05/10/2024 10:09,1020,3,2,156,3,6,255,13,5,3,1,3
05/10/2024 10:13,1021,3,3,327,7,7,388,13,8,1,1,237
05/10/2024 10:13,1022,3,3,327,7,7,388,13,8,2,0,2
05/10/2024 10:13,1023,3,3,327,7,7,388,13,8,3,0,1
05/10/2024 10:41,1024,3,3,282,3,2,323,7,3,1,1,1694
05/10/2024 10:41,1025,3,3,282,3,2,323,7,3,2,0,5
05/10/2024 10:41,1026,3,3,282,3,2,323,7,3,3,1,3
05/10/2024 10:44,1027,3,3,318,6,8,376,12,6,1,0,188
05/10/2024 10:45,1028,3,3,318,6,8,376,12,6,2,1,10
05/10/2024 10:45,1029,3,3,318,6,8,376,12,6,3,0,1
05/10/2024 10:51,1030,3,3,293,4,3,307,5,7,1,1,412
05/10/2024 10:52,1031,3,3,293,4,3,307,5,7,2,1,8
05/10/2024 10:52,1032,3,3,293,4,3,307,5,7,3,1,1
05/10/2024 10:54,1033,3,3,261,1,1,304,5,4,1,1,133
05/10/2024 10:54,1034,3,3,261,1,1,304,5,4,2,0,1
05/10/2024 10:54,1035,3,3,261,1,1,304,5,4,3,0,1
05/10/2024 10:54,1036,3,3,279,2,9,293,4,3,1,0,5
05/10/2024 10:54,1037,3,3,279,2,9,293,4,3,2,1,2
05/10/2024 10:54,1038,3,3,279,2,9,293,4,3,3,0,1
05/10/2024 11:35,1039,3,3,297,4,7,382,13,2,1,1,10
05/10/2024 11:35,1040,3,3,297,4,7,382,13,2,2,0,2
05/10/2024 11:35,1041,3,3,297,4,7,382,13,2,3,1,2
05/10/2024 11:36,1042,3,3,284,3,4,375,12,5,1,0,46
05/10/2024 11:36,1043,3,3,284,3,4,375,12,5,2,1,1
05/10/2024 11:36,1044,3,3,284,3,4,375,12,5,3,0,4
05/10/2024 12:16,1045,3,3,352,10,2,379,12,9,1,1,41
05/10/2024 12:16,1046,3,3,352,10,2,379,12,9,2,0,4
05/10/2024 12:16,1047,3,3,352,10,2,379,12,9,3,0,3
05/10/2024 12:18,1048,3,3,339,8,9,385,13,5,1,1,87
05/10/2024 12:18,1049,3,3,339,8,9,385,13,5,2,1,2
05/10/2024 12:18,1050,3,3,339,8,9,385,13,5,3,1,1
05/10/2024 12:18,1051,3,3,308,5,8,319,6,9,1,0,9
05/10/2024 12:18,1052,3,3,308,5,8,319,6,9,2,1,1
05/10/2024 12:18,1053,3,3,308,5,8,319,6,9,3,1,1
05/10/2024 12:21,1054,3,3,349,9,9,351,10,1,1,1,180
05/10/2024 12:21,1055,3,3,349,9,9,351,10,1,2,0,1
05/10/2024 12:21,1056,3,3,349,9,9,351,10,1,3,1,2
05/10/2024 12:22,1057,3,3,368,11,8,377,12,7,1,1,42
05/10/2024 12:22,1058,3,3,368,11,8,377,12,7,2,0,1
05/10/2024 12:22,1059,3,3,368,11,8,377,12,7,3,0,1
05/10/2024 12:22,1060,3,3,312,6,2,326,7,6,1,1,13
05/10/2024 12:22,1061,3,3,312,6,2,326,7,6,2,1,1
05/10/2024 12:22,1062,3,3,312,6,2,326,7,6,3,0,1
05/10/2024 12:22,1063,3,3,279,2,9,287,3,7,1,1,5
05/10/2024 12:22,1064,3,3,279,2,9,287,3,7,2,0,1
05/10/2024 12:22,1065,3,3,279,2,9,287,3,7,3,0,1
05/10/2024 12:31,1066,3,3,293,4,3,358,10,8,1,0,526
05/10/2024 12:31,1067,3,3,293,4,3,358,10,8,2,0,10
05/10/2024 12:31,1068,3,3,293,4,3,358,10,8,3,1,1
05/10/2024 12:32,1069,3,3,365,11,5,375,12,5,1,0,28
05/10/2024 12:32,1070,3,3,365,11,5,375,12,5,2,1,2
05/10/2024 12:32,1071,3,3,365,11,5,375,12,5,3,1,13
05/10/2024 12:33,1072,3,3,293,4,3,303,5,3,1,1,53
05/10/2024 12:33,1073,3,3,293,4,3,303,5,3,2,0,1
05/10/2024 12:33,1074,3,3,293,4,3,303,5,3,3,0,4
05/10/2024 12:45,1075,3,3,329,7,9,349,9,9,1,1,742
05/10/2024 12:45,1076,3,3,329,7,9,349,9,9,2,0,1
05/10/2024 12:45,1077,3,3,329,7,9,349,9,9,3,0,1
05/10/2024 12:47,1078,3,3,331,8,1,373,12,3,1,1,110
05/10/2024 12:47,1079,3,3,331,8,1,373,12,3,2,1,2
05/10/2024 12:47,1080,3,3,331,8,1,373,12,3,3,0,1
05/10/2024 13:20,1081,3,3,294,4,4,309,5,9,1,1,3
05/10/2024 13:20,1082,3,3,294,4,4,309,5,9,2,0,1
05/10/2024 13:20,1083,3,3,294,4,4,309,5,9,3,0,1
05/10/2024 13:20,1084,3,3,341,9,1,386,13,6,1,1,7
05/10/2024 13:20,1085,3,3,341,9,1,386,13,6,2,0,1
05/10/2024 13:20,1086,3,3,341,9,1,386,13,6,3,0,1
05/10/2024 13:20,1087,3,3,268,1,8,388,13,8,1,1,5
05/10/2024 13:20,1088,3,3,268,1,8,388,13,8,2,0,1
05/10/2024 13:20,1089,3,3,268,1,8,388,13,8,3,0,1
05/10/2024 13:20,1090,3,3,268,1,8,304,5,4,1,1,4
05/10/2024 13:20,1091,3,3,268,1,8,304,5,4,2,0,1
05/10/2024 13:20,1092,3,3,268,1,8,304,5,4,3,0,1
05/10/2024 13:59,1093,3,3,269,1,9,348,9,8,1,1,51
05/10/2024 13:59,1094,3,3,269,1,9,348,9,8,2,0,1
05/10/2024 13:59,1095,3,3,269,1,9,348,9,8,3,0,1
05/10/2024 13:59,1096,3,3,266,1,6,362,11,2,1,0,35
05/10/2024 13:59,1097,3,3,266,1,6,362,11,2,2,1,1
05/10/2024 13:59,1098,3,3,266,1,6,362,11,2,3,1,3
05/10/2024 14:07,1099,3,3,309,5,9,313,6,3,1,0,462
05/10/2024 14:07,1100,3,3,309,5,9,313,6,3,2,1,5
05/10/2024 14:11,1101,3,3,309,5,9,313,6,3,3,1,214
05/10/2024 14:14,1102,3,3,329,7,9,369,11,9,1,1,187
05/10/2024 14:14,1103,3,3,329,7,9,369,11,9,2,0,2
05/10/2024 14:14,1104,3,3,329,7,9,369,11,9,3,1,8
05/10/2024 14:18,1105,3,3,290,3,10,369,11,9,1,0,221
05/10/2024 14:18,1106,3,3,290,3,10,369,11,9,2,0,3
05/10/2024 14:18,1107,3,3,290,3,10,369,11,9,3,0,2
06/10/2024 10:35,1108,3,3,325,7,5,377,12,7,1,1,26
06/10/2024 10:35,1109,3,3,325,7,5,377,12,7,2,0,1
06/10/2024 10:35,1110,3,3,325,7,5,377,12,7,3,0,1
06/10/2024 10:37,1111,3,3,295,4,5,351,10,1,1,1,166
06/10/2024 10:37,1112,3,3,295,4,5,351,10,1,2,0,1
06/10/2024 10:37,1113,3,3,295,4,5,351,10,1,3,0,1
06/10/2024 10:41,1114,3,3,276,2,6,316,6,6,1,1,191
06/10/2024 10:41,1115,3,3,276,2,6,316,6,6,2,0,1
06/10/2024 10:41,1116,3,3,276,2,6,316,6,6,3,0,1
06/10/2024 10:43,1117,3,3,381,13,1,390,13,10,1,1,151
06/10/2024 10:43,1118,3,3,381,13,1,390,13,10,2,0,2
06/10/2024 10:43,1119,3,3,381,13,1,390,13,10,3,1,6
06/10/2024 10:50,1120,3,3,323,7,3,356,10,6,1,0,382
06/10/2024 10:50,1121,3,3,323,7,3,356,10,6,2,1,2
06/10/2024 10:50,1122,3,3,323,7,3,356,10,6,3,1,2
06/10/2024 10:52,1123,3,3,266,1,6,378,12,8,1,0,134
06/10/2024 10:52,1124,3,3,266,1,6,378,12,8,2,1,2
06/10/2024 10:52,1125,3,3,266,1,6,378,12,8,3,0,2
06/10/2024 10:54,1126,3,3,295,4,5,344,9,4,1,1,126
06/10/2024 10:54,1127,3,3,295,4,5,344,9,4,2,0,2
06/10/2024 10:54,1128,3,3,295,4,5,344,9,4,3,0,1
06/10/2024 10:55,1129,3,3,354,10,4,368,11,8,1,1,10
06/10/2024 10:55,1130,3,3,354,10,4,368,11,8,2,0,1
06/10/2024 10:55,1131,3,3,354,10,4,368,11,8,3,1,1
06/10/2024 10:55,1132,3,3,276,2,6,286,3,6,1,1,7
06/10/2024 10:55,1133,3,3,276,2,6,286,3,6,2,0,1
06/10/2024 10:55,1134,3,3,276,2,6,286,3,6,3,1,3
06/10/2024 10:58,1135,3,3,327,7,7,346,9,6,1,0,198
06/10/2024 10:58,1136,3,3,327,7,7,346,9,6,2,0,1
06/10/2024 10:58,1137,3,3,327,7,7,346,9,6,3,1,1
06/10/2024 10:59,1138,3,3,303,5,3,308,5,8,1,0,18
06/10/2024 10:59,1139,3,3,303,5,3,308,5,8,2,1,1
06/10/2024 10:59,1140,3,3,303,5,3,308,5,8,3,1,2
06/10/2024 11:03,1141,3,3,322,7,2,351,10,1,1,1,284
06/10/2024 11:03,1142,3,3,322,7,2,351,10,1,2,0,1
06/10/2024 11:03,1143,3,3,322,7,2,351,10,1,3,1,3
06/10/2024 11:07,1144,3,3,265,1,5,291,4,1,1,0,187
06/10/2024 11:07,1145,3,3,265,1,5,291,4,1,2,0,3
06/10/2024 11:07,1146,3,3,265,1,5,291,4,1,3,0,2
07/10/2024 03:03,1147,3,3,333,8,3,344,9,4,1,0,163
07/10/2024 03:03,1148,3,3,333,8,3,344,9,4,2,1,2
07/10/2024 03:03,1149,3,3,333,8,3,344,9,4,3,1,1
07/10/2024 03:03,1150,3,3,286,3,6,383,13,3,1,1,6
07/10/2024 03:04,1151,3,3,286,3,6,383,13,3,2,0,1
07/10/2024 03:04,1152,3,3,286,3,6,383,13,3,3,1,2
07/10/2024 03:04,1153,3,3,377,12,7,386,13,6,1,0,10
07/10/2024 03:04,1154,3,3,377,12,7,386,13,6,2,1,2
07/10/2024 03:04,1155,3,3,377,12,7,386,13,6,3,1,1
07/10/2024 03:55,1156,3,3,301,5,1,349,9,9,1,0,20
07/10/2024 03:55,1157,3,3,301,5,1,349,9,9,2,0,4
07/10/2024 03:55,1158,3,3,301,5,1,349,9,9,3,0,1
07/10/2024 03:59,1159,3,3,275,2,5,364,11,4,1,1,248
07/10/2024 03:59,1160,3,3,275,2,5,364,11,4,2,0,2
07/10/2024 03:59,1161,3,3,275,2,5,364,11,4,3,0,1
07/10/2024 04:00,1162,3,3,303,5,3,309,5,9,1,1,15
07/10/2024 04:00,1163,3,3,303,5,3,309,5,9,2,1,3
07/10/2024 04:00,1164,3,3,303,5,3,309,5,9,3,0,1
07/10/2024 04:01,1165,3,3,270,1,10,289,3,9,1,1,69
07/10/2024 04:01,1166,3,3,270,1,10,289,3,9,2,0,1
07/10/2024 04:01,1167,3,3,270,1,10,289,3,9,3,0,1
07/10/2024 04:01,1168,3,3,341,9,1,383,13,3,1,1,7
07/10/2024 04:01,1169,3,3,341,9,1,383,13,3,2,0,1
07/10/2024 04:01,1170,3,3,341,9,1,383,13,3,3,0,1
07/10/2024 04:01,1171,3,3,296,4,6,319,6,9,1,0,10
07/10/2024 04:02,1172,3,3,296,4,6,319,6,9,2,1,10
07/10/2024 04:02,1173,3,3,296,4,6,319,6,9,3,1,1
07/10/2024 04:02,1174,3,3,307,5,7,366,11,6,1,1,18
07/10/2024 04:02,1175,3,3,307,5,7,366,11,6,2,0,2
07/10/2024 04:02,1176,3,3,307,5,7,366,11,6,3,1,1
07/10/2024 04:02,1177,3,3,274,2,4,384,13,4,1,0,9
07/10/2024 04:02,1178,3,3,274,2,4,384,13,4,2,1,1
07/10/2024 04:02,1179,3,3,274,2,4,384,13,4,3,1,1
07/10/2024 04:03,1180,3,3,279,2,9,388,13,8,1,1,29
07/10/2024 04:03,1181,3,3,279,2,9,388,13,8,2,0,2
07/10/2024 04:03,1182,3,3,279,2,9,388,13,8,3,1,1
07/10/2024 04:03,1183,3,3,358,10,8,383,13,3,1,1,12
07/10/2024 04:03,1184,3,3,358,10,8,383,13,3,2,0,1
07/10/2024 04:03,1185,3,3,358,10,8,383,13,3,3,0,1
07/10/2024 04:23,1186,3,3,280,2,10,336,8,6,1,1,1192
07/10/2024 04:23,1187,3,3,280,2,10,336,8,6,2,0,1
07/10/2024 04:23,1188,3,3,280,2,10,336,8,6,3,0,1
07/10/2024 04:23,1189,3,3,294,4,4,370,11,10,1,0,10
07/10/2024 04:23,1190,3,3,294,4,4,370,11,10,2,0,4
07/10/2024 04:23,1191,3,3,294,4,4,370,11,10,3,1,1
07/10/2024 04:24,1192,3,3,298,4,8,317,6,7,1,1,24
07/10/2024 04:24,1193,3,3,298,4,8,317,6,7,2,0,1
07/10/2024 04:24,1194,3,3,298,4,8,317,6,7,3,1,2
07/10/2024 04:26,1195,3,3,338,8,8,364,11,4,1,1,142
07/10/2024 04:26,1196,3,3,338,8,8,364,11,4,2,1,4
07/10/2024 04:26,1197,3,3,338,8,8,364,11,4,3,1,1
07/10/2024 04:27,1198,3,3,272,2,2,350,9,10,1,1,11
07/10/2024 04:27,1199,3,3,272,2,2,350,9,10,2,0,1
07/10/2024 04:27,1200,3,3,272,2,2,350,9,10,3,1,1
07/10/2024 04:27,1201,3,3,293,4,3,323,7,3,1,0,21
07/10/2024 04:27,1202,3,3,293,4,3,323,7,3,2,1,1
07/10/2024 04:27,1203,3,3,293,4,3,323,7,3,3,1,1
07/10/2024 04:27,1204,3,3,289,3,9,389,13,9,1,0,23
07/10/2024 04:27,1205,3,3,289,3,9,389,13,9,2,0,2
07/10/2024 04:27,1206,3,3,289,3,9,389,13,9,3,0,1
07/10/2024 04:43,1207,3,3,370,11,10,379,12,9,1,0,3
07/10/2024 04:43,1208,3,3,370,11,10,379,12,9,2,1,3
07/10/2024 04:43,1209,3,3,370,11,10,379,12,9,3,0,1
07/10/2024 04:43,1210,3,3,275,2,5,313,6,3,1,1,18
07/10/2024 04:43,1211,3,3,275,2,5,313,6,3,2,1,3
07/10/2024 04:43,1212,3,3,275,2,5,313,6,3,3,0,4
07/10/2024 04:49,1213,3,3,281,3,1,357,10,7,1,0,324
07/10/2024 04:49,1214,3,3,281,3,1,357,10,7,2,0,3
07/10/2024 04:49,1215,3,3,281,3,1,357,10,7,3,0,2
07/10/2024 04:49,1216,3,3,305,5,5,379,12,9,1,0,15
07/10/2024 04:49,1217,3,3,305,5,5,379,12,9,2,1,1
07/10/2024 04:49,1218,3,3,305,5,5,379,12,9,3,1,1
07/10/2024 04:50,1219,3,3,279,2,9,296,4,6,1,0,71
07/10/2024 04:50,1220,3,3,279,2,9,296,4,6,2,1,3
07/10/2024 04:50,1221,3,3,279,2,9,296,4,6,3,1,4
07/10/2024 04:51,1222,3,3,307,5,7,341,9,1,1,0,12
07/10/2024 04:51,1223,3,3,307,5,7,341,9,1,2,1,1
07/10/2024 04:51,1224,3,3,307,5,7,341,9,1,3,1,3
07/10/2024 14:09,1225,3,3,295,4,5,364,11,4,1,1,2
07/10/2024 14:09,1226,3,3,295,4,5,364,11,4,2,0,1
07/10/2024 14:09,1227,3,3,295,4,5,364,11,4,3,0,1
