claim_index,claim,cn_index,cn,kpi,evaluator_agent_name,score
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_9_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_10_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_11_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_12_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_13_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_14_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_15_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_16_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_17_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Emotional Engagement,Evaluator_18_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,2,"The truth about Russia's aggression isn't ""demonization,"" it's reality. Don't confuse facts with anti-Russian propaganda. #UkraineUnderAttack #StopRussianAggression",Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_1_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_2_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_3_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_4_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_5_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_6_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_7_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_8_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_9_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_10_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_11_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_12_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_14_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_15_Simulated_Exp,10
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_16_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_17_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Persuasiveness,Evaluator_18_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_1_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_2_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_3_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_4_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_5_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_6_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_7_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_8_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_9_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_10_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_11_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_12_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_14_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_15_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_16_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_17_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Emotional Engagement,Evaluator_18_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,20
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,3,"Exposing war crimes & aggression isn't ""disinformation,"" it's journalism. Russia's narrative crumbles under the weight of evidence. #SupportUkraine #FactOverFiction",Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_1_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_2_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_3_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_4_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_5_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_6_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_7_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_8_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_9_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_10_Simulated_Exp,100
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_11_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_12_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_13_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_14_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_15_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_16_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_17_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Persuasiveness,Evaluator_18_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_1_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_2_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_3_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_4_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_5_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_6_Simulated_Exp,10
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_7_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_8_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,1,"Russia proposes ""solutions"" after invading, bombing, and killing thousands. The West demands genuine peace, not capitulation veiled as diplomacy. #StopRussianAggression #UkraineWillWin",Emotional Engagement,Evaluator_9_Simulated_Exp,20
