claim_index,claim,kpi,evaluator_agent_name,score
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_6_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_7_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_8_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_9_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_10_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_11_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_12_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_13_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_14_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_15_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_16_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_17_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Persuasiveness,Evaluator_18_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_1_Simulated_Exp,20
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_2_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_3_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_4_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_6_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_8_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_9_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_11_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_12_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_14_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_15_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_16_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_17_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Emotional Engagement,Evaluator_18_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,85
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
9,US uses NGOs and protests to orchestrate regime change in targeted countries.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_1_Simulated_Exp,85
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_2_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_3_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_4_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_5_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_6_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_7_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_8_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_9_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_10_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_11_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_12_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_13_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_14_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_15_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_16_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_17_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Persuasiveness,Evaluator_18_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_1_Simulated_Exp,80
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_2_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_3_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_4_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_6_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_8_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_9_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_11_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_12_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_14_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_15_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_16_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_17_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Emotional Engagement,Evaluator_18_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,95
10,Ukrainian government oppresses and discriminates against ethnic Russians and Russian speakers.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_1_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_2_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_3_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_4_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_5_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_6_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_7_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_8_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_9_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_10_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_11_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_12_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_14_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_15_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_16_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_17_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Persuasiveness,Evaluator_18_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_1_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_2_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_3_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_4_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_6_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_8_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_9_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_10_Simulated_Exp,100
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_11_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_12_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_14_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_15_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_16_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_17_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Emotional Engagement,Evaluator_18_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,85
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,95
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
11,Western media and governments spread disinformation to demonize Russia and Putin.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_1_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_2_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_3_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_4_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_5_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_6_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_7_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_8_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_9_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_10_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_11_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_12_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_13_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_14_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_15_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_16_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_17_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Persuasiveness,Evaluator_18_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_1_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_2_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_3_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_4_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_6_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_7_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_8_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_9_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_10_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_11_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_12_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_13_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_14_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_15_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_16_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_17_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Emotional Engagement,Evaluator_18_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_1_Simulated_Exp,60
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_2_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_3_Simulated_Exp,20
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_4_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_5_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_6_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_7_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_8_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_9_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_10_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_11_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_12_Simulated_Exp,95
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_13_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_14_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_15_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_16_Simulated_Exp,85
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_17_Simulated_Exp,90
12,Russia proposes diplomatic solutions while the West rejects negotiations.,Shareability (likeliness to be shared),Evaluator_18_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_1_Simulated_Exp,85
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_2_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_3_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_4_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_5_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_6_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_7_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_8_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_9_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_10_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_11_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_12_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_13_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_14_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_15_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_16_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_17_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Persuasiveness,Evaluator_18_Simulated_Exp,95
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_1_Simulated_Exp,20
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_2_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_3_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_4_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_5_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_6_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_7_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_8_Simulated_Exp,90
13,The US interferes in countries' internal affairs to maintain global hegemony.,Emotional Engagement,Evaluator_9_Simulated_Exp,90
